date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo,away_elo
1979-05-05,Russia,Czechoslovakia,3.0,0.0,Friendly,Moscow,Soviet Union,False,1815.2026839560692,1809.3350292864325
1979-05-05,Switzerland,German DR,0.0,2.0,UEFA Euro qualification,St. Gallen,Switzerland,False,1478.926725719256,1776.0487117173188
1979-05-07,North Korea,Indonesia,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True,1754.0553585441091,1389.7932797233323
1979-05-09,Malaysia,North Korea,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True,1574.02331414918,1760.6194954639625
1979-05-09,Norway,Portugal,0.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1394.1139933787886,1772.6529413709216
1979-05-09,Denmark,Sweden,2.0,2.0,Friendly,Copenhagen,Denmark,False,1515.4346740614578,1611.2027127379195
1979-05-09,Guernsey,Jersey,5.0,0.0,Muratti Vase,Guernsey,Guernsey,False,1670.4843988827165,1717.4904296657337
1979-05-11,Malaysia,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True,1583.8386055962385,1493.8136235795444
1979-05-12,Thailand,North Korea,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False,1471.8274094628127,1750.804204016904
1979-05-13,Cyprus,Romania,1.0,1.0,UEFA Euro qualification,Limassol,Cyprus,False,1154.649759536882,1728.0838660546215
1979-05-14,North Korea,Malaysia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True,1759.6394986878536,1578.7692966136626
1979-05-17,Brazil,Paraguay,6.0,0.0,Friendly,Rio de Janeiro,Brazil,False,2037.6937402103144,1659.0060835726504
1979-05-19,Bulgaria,Republic of Ireland,1.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,1580.3008073036044,1622.9856288279161
1979-05-19,Mozambique,Zimbabwe,0.0,6.0,Friendly,Maputo,Mozambique,False,1505.206023701278,1455.2738742939807
1979-05-19,Northern Ireland,England,0.0,2.0,British Home Championship,Belfast,Northern Ireland,False,1670.2675279271673,1890.6118043277215
1979-05-19,Russia,Hungary,2.0,2.0,UEFA Euro qualification,Tbilisi,Soviet Union,False,1828.205192026627,1683.4833133000116
1979-05-19,Wales,Scotland,3.0,0.0,British Home Championship,Cardiff,Wales,False,1686.2598215601076,1789.4010767134769
1979-05-22,Switzerland,Iceland,2.0,0.0,UEFA Euro qualification,Bern,Switzerland,False,1466.7208365692586,1341.1423333289044
1979-05-22,Scotland,Northern Ireland,1.0,0.0,British Home Championship,Glasgow,Scotland,False,1753.4479164454851,1653.2069003767474
1979-05-22,Argentina,Netherlands,0.0,0.0,FIFA 75th Anniversary Cup,Bern,Switzerland,True,1972.6662316493296,1920.4333036836506
1979-05-22,Republic of Ireland,Germany,1.0,3.0,Friendly,Dublin,Republic of Ireland,False,1603.9815462286203,1923.7534020524422
1979-05-23,England,Wales,0.0,0.0,British Home Championship,London,England,False,1907.6724318781414,1722.2129818280994
1979-05-24,Martinique,Trinidad and Tobago,3.0,1.0,Friendly,Fort-de-France,Martinique,False,1553.3645410877032,1541.0535936153292
1979-05-26,England,Scotland,3.0,1.0,British Home Championship,London,England,False,1895.5030216645746,1764.8265071172382
1979-05-26,Iceland,Germany,1.0,3.0,Friendly,Reykjavík,Iceland,False,1325.7984655633222,1929.2469281086717
1979-05-26,Italy,Argentina,2.0,2.0,Friendly,Rome,Italy,False,1902.9479319722675,1969.6819123256737
1979-05-26,Northern Ireland,Wales,1.0,1.0,British Home Championship,Belfast,Northern Ireland,False,1641.8283097049944,1734.3823920416662
1979-05-29,Republic of Ireland,Argentina,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,1598.4880201723909,1969.488117057389
1979-05-31,Brazil,Uruguay,5.0,1.0,Friendly,Rio de Janeiro,Brazil,False,2040.9543260483033,1585.0031666953423
1979-05-31,Japan,Indonesia,4.0,0.0,Kirin Cup,Tokyo,Japan,False,1528.884100761644,1383.229142803479
1979-06-01,German DR,Romania,1.0,0.0,Friendly,Berlin,German DR,False,1788.2546008673162,1710.0628334599007
1979-06-02,Scotland,Argentina,1.0,3.0,Friendly,Glasgow,Scotland,False,1749.8153664251618,1962.3489329048045
1979-06-02,Malta,Wales,0.0,2.0,UEFA Euro qualification,Gżira,Malta,False,1282.9156275680753,1732.513893293922
1979-06-03,Benin,Togo,0.0,1.0,Friendly,Cotonou,Benin,False,1439.8935146970257,1481.5371984379326
1979-06-03,Jamaica,Saint Kitts and Nevis,2.0,1.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,1261.3999116837026,1443.7669520381405
1979-06-06,Bulgaria,England,0.0,3.0,UEFA Euro qualification,Sofia,Bulgaria,False,1599.3048899029002,1910.514162356651
1979-06-06,Denmark,Northern Ireland,4.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,1516.4605393397455,1643.6968084527387
1979-06-07,Norway,Scotland,0.0,4.0,UEFA Euro qualification,Oslo,Norway,False,1388.6018682895392,1741.007929119428
1979-06-07,Sweden,Luxembourg,3.0,0.0,UEFA Euro qualification,Malmö,Sweden,False,1610.1768474596317,1099.5948935124816
1979-06-09,Iceland,Switzerland,1.0,2.0,UEFA Euro qualification,Reykjavík,Iceland,False,1324.539868242263,1482.0647043348408
1979-06-09,Martinique,Saint Vincent and the Grenadines,0.0,1.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,1565.2869363810103,1581.3945272950284
1979-06-10,Sweden,England,0.0,0.0,Friendly,Solna,Sweden,False,1612.4876058893765,1922.7129516323082
1979-06-13,Yugoslavia,Italy,4.0,1.0,Friendly,Zagreb,Yugoslavia,False,1706.9121368790256,1903.1417272405522
1979-06-13,New Zealand,Australia,1.0,0.0,Friendly,Auckland,New Zealand,False,1618.3543981077637,1695.114660457222
1979-06-13,Chile,Ecuador,0.0,0.0,Friendly,Santiago,Chile,False,1561.1603741700194,1347.2594007103548
1979-06-13,Austria,England,4.0,3.0,Friendly,Vienna,Austria,False,1789.9040291466024,1916.542580037493
1979-06-16,South Korea,Japan,4.0,1.0,Friendly,Seoul,South Korea,False,1938.0688745402115,1545.7581317321772
1979-06-17,Saint Kitts and Nevis,Jamaica,1.0,2.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,1417.0004370258814,1288.1664266959617
1979-06-21,Ecuador,Chile,2.0,1.0,Friendly,Guayaquil,Ecuador,False,1353.8341358213042,1554.58563905907
1979-06-24,Ghana,Liberia,0.0,0.0,Friendly,Accra,Ghana,False,1702.1428845976195,1398.3737624657122
1979-06-24,Malawi,Lesotho,1.0,0.0,Friendly,Lilongwe,Malawi,False,1531.3838848302764,1345.0544895751887
1979-06-24,Zambia,DR Congo,4.0,1.0,Friendly,Lusaka,Zambia,False,1730.3357869588285,1642.7684108464123
1979-06-24,Algeria,Libya,3.0,1.0,African Cup of Nations qualification,Algiers,Algeria,False,1679.548090820085,1520.4449834121758
